transaction_number,customer_number,transaction_time,store_name,sale_amount_including_loyalty_points_used,loyalty_points_used_by_customer,offer_used_by_customer_to_earn_loyalty_points
7475,3759,2018-07-09 21:18:16,NEW DELHI STORE 1250,67.5,0,NA
7477,2985,2018-07-09 21:23:51,MOHALI STORE 686,217.5,0,NA
7479,1542,2018-07-09 21:35:31,PUNE STORE 374,218.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7481,4923,2018-07-09 21:43:59,KOLKATA STORE 721,109,0,NA
7483,3433,2018-07-09 22:14:14,BANGALORE STORE 106,190,0,NA
7485,8121,2018-07-09 22:23:07,COIMBATORE STORE 58,386,25,NA
7487,10696,2018-07-09 22:38:32,BANGALORE STORE 126,130.5,0,NA
7489,1297,2018-07-09 23:11:06,JALANDHAR STORE 662,217.5,25,NA
7491,6593,2018-07-09 23:15:32,BENGALURU STORE 1178,148,148,NA
7493,3931,2018-07-09 23:28:57,BANGALORE STORE 1305,508,0,NA
7495,3333,2018-07-09 23:39:05,CHENNAI STORE 1061,72,0,NA
7497,5267,2018-07-09 23:50:04,DELHI STORE 1045,958.5,0,NA
7499,9412,2018-07-10 01:40:42,DELHI STORE 514,566.5,0,NA
7501,2713,2018-07-10 03:09:40,YERMAL STORE 254,406.5,0,NA
7503,3871,2018-07-10 06:30:13,BANGALORE STORE 1106,2015.5,0,NA
7505,2315,2018-07-10 09:15:38,BANGALORE STORE 1120,355,0,NA
7507,7100,2018-07-10 09:47:18,HALDWANI STORE 897,409,0,30% cashback of loyalty points on your next visit
7509,2821,2018-07-10 10:46:40,LUCKNOW STORE 609,202,25,NA
7511,5498,2018-07-10 10:47:29,BANGALORE STORE 1175,268.5,0,NA
7513,4912,2018-07-10 10:56:31,AHMEDABAD STORE 844,130,0,NA
7515,3959,2018-07-10 11:18:08,GOA STORE 84,61.5,14.5,NA
7517,681,2018-07-10 11:46:43,BANGALORE STORE 207,1452.5,0,NA
7519,3730,2018-07-10 12:39:34,HYDERABAD STORE 479,39.5,0,NA
7521,7568,2018-07-10 13:35:15,ZIRAKPUR STORE 691,146,0,NA
7523,8459,2018-07-10 13:55:58,CHENNAI STORE 21,282,0,NA
7525,2712,2018-07-10 14:15:20,CHANDIGAR STORE 1221,369,0,NA
7527,7259,2018-07-10 14:21:05,NASIK STORE 988,139,0,NA
7529,3608,2018-07-10 14:36:10,DELHI STORE 521,401,0,NA
7531,5171,2018-07-10 14:36:19,HALDWANI STORE 897,75.5,26.5,NA
7533,2872,2018-07-10 14:43:49,GURGAON STORE 635,61.5,25,NA
7535,4146,2018-07-10 14:45:20,GOA STORE 81,186,0,NA
7537,1434,2018-07-10 14:57:05,GURGAON STORE 635,44,0,NA
7539,1434,2018-07-10 14:58:46,GURGAON STORE 635,54.5,25,NA
7541,5566,2018-07-10 15:00:00,KOLKATA STORE 740,76.5,25,NA
7543,6893,2018-07-10 15:24:31,VIJAYAWADA. STORE 1197,313.5,0,NA
7545,1840,2018-07-10 15:38:02,ZIRAKPUR STORE 691,70,25,NA
7547,2644,2018-07-10 15:49:19,AURANGABAD STORE 424,245.5,0,NA
7549,8215,2018-07-10 15:56:26,MUMBAI STORE 281,138,1,NA
7551,1994,2018-07-10 16:00:19,HOSHIARPUR STORE 981,211,25,NA
7553,6035,2018-07-10 16:17:59,PANCHKULA STORE 645,290,0,30% CASHBACK on your bill amount
7555,6381,2018-07-10 16:21:28,MOGA STORE 703,290.5,0,NA
7557,5924,2018-07-10 16:31:05,SOLAPUR STORE 1297,109,0,NA
7559,190,2018-07-10 16:33:45,MANIPAL STORE 241,387.5,0,NA
7561,5033,2018-07-10 16:49:19,CHENNAI STORE 1061,57,29,NA
7563,6445,2018-07-10 16:57:33,GURGAON STORE 641,199.5,25,NA
7565,117,2018-07-10 16:58:11,DEHRADUN STORE 890,351.5,0,NA
7567,435,2018-07-10 17:01:07,GOWRAVARAM STORE 1231,660.5,0,NA
7569,6910,2018-07-10 17:04:12,PUNE STORE 932,283.5,0,NA
7571,5943,2018-07-10 17:06:36,HYDERABAD STORE 1311,58,25,NA
7573,668,2018-07-10 17:09:43,PUNE STORE 968,180,27.5,NA
7575,1653,2018-07-10 17:17:49,CHENNAI STORE 1061,73.5,25,NA
7577,2309,2018-07-10 17:18:12,CHENNAI STORE 7,519,0,NA
7579,7486,2018-07-10 17:22:18,JALANDHAR STORE 1135,323,0,30% CASHBACK on your bill amount
7581,1226,2018-07-10 17:24:50,NASHIK STORE 411,219.5,59,NA
7583,7061,2018-07-10 17:33:11,KOLKATA STORE 716,332.5,0,NA
7585,9916,2018-07-10 17:37:59,NOIDA STORE 590,66,41.5,NA
7587,8947,2018-07-10 17:38:48,BARODA STORE 837,232,0,30% CASHBACK on your bill amount
7589,458,2018-07-10 17:43:45,MUMBAI STORE 297,336,0,30% CASHBACK on your bill amount
7591,2634,2018-07-10 17:46:55,MUMBAI STORE 328,235,0,NA
7593,1165,2018-07-10 17:59:26,BANGALORE STORE 1094,65,4,NA
7595,5494,2018-07-10 18:00:19,PUNE STORE 404,142.5,0,50% CASHBACK on Food & Beverages
7597,4202,2018-07-10 18:03:17,KOLKATA STORE 738,770.5,25,NA
7599,3451,2018-07-10 18:26:01,KOLKATA STORE 740,167,25,NA
7601,513,2018-07-10 18:31:21,DELHI STORE 1076,480,25,NA
7603,3875,2018-07-10 18:33:31,SANGLI STORE 429,418,0,NA
7605,6055,2018-07-10 18:44:11,PUNE STORE 1073,271.5,0,30% cashback of loyalty points on your next visit
7607,4320,2018-07-10 18:49:59,DELHI STORE 982,224,79.5,NA
7609,1743,2018-07-10 18:51:46,CHENNAI STORE 950,139,0,NA
7611,3564,2018-07-10 19:04:42,SAHARANPUR STORE 622,208,0,100 Loyalty Points on any purchases between 7 -11 PM
7613,7633,2018-07-10 19:16:55,GWALIOR STORE 880,104,0,NA
7615,3159,2018-07-10 19:18:26,SANGLI STORE 427,283.5,169.5,NA
7617,6469,2018-07-10 19:18:28,MYSORE STORE 222,72.5,25,NA
7619,8217,2018-07-10 19:29:10,DELHI STORE 548,128,0,NA
7621,9600,2018-07-10 19:33:03,HYDERABAD STORE 463,18.5,0,NA
7623,5513,2018-07-10 19:33:57,BANGALORE STORE 146,701.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7625,1391,2018-07-10 19:39:29,KOLKATA STORE 732,212,0,NA
7627,8454,2018-07-10 19:52:30,PUNE STORE 357,283.5,25,NA
7629,1456,2018-07-10 19:52:35,KOLKATA STORE 723,367.5,62.5,30% cashback of loyalty points on your next visit
7631,10255,2018-07-10 19:53:39,DELHI STORE 1156,235.5,0,NA
7633,7173,2018-07-10 20:00:56,MUMBAI STORE 274,145,0,NA
7635,3979,2018-07-10 20:04:05,BANGALORE STORE 1043,146,25,NA
7637,3324,2018-07-10 20:05:17,MUMBAI STORE 298,417,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
7639,3068,2018-07-10 20:08:21,DELHI STORE 1076,182,0,NA
7641,10602,2018-07-10 20:08:51,HYDERABAD STORE 469,318,205.5,50 Loyalty Points on bill amount if spent between 7 -11 PM
7643,10385,2018-07-10 20:27:09,THANE STORE 1108,185.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7645,6080,2018-07-10 20:31:53,MUMBAI STORE 295,126.5,0,NA
7647,3659,2018-07-10 20:34:38,LUCKNOW STORE 616,51.5,25,NA
7649,2438,2018-07-10 20:37:56,PUNE STORE 1114,554,0,100 Loyalty Points on any purchases between 7 -11 PM
7651,9217,2018-07-10 20:54:49,THIRUVANANTHAPURAM STORE 1264,394.5,0,NA
7653,72,2018-07-10 21:00:06,PUNE STORE 389,85,0,NA
7655,8712,2018-07-10 21:07:16,GUWAHATI STORE 1084,128,0,50% cashback on your bill amount
7657,8774,2018-07-10 21:07:18,JAIPUR STORE 1012,70,25,NA
7659,2199,2018-07-10 21:07:34,PUNE STORE 363,207,0,100 Loyalty Points on any purchases between 7 -11 PM
7661,2745,2018-07-10 21:16:18,CHENNAI STORE 1140,109,0,NA
7663,2745,2018-07-10 21:42:45,CHENNAI STORE 1140,201.5,0,50% CASHBACK on Food & Beverages
7665,1667,2018-07-10 21:56:52,KOLKATA STORE 723,359.5,25,NA
7667,448,2018-07-10 22:02:57,PUNE STORE 932,293.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7669,8433,2018-07-10 22:30:40,PUNE STORE 380,166,0,100 Loyalty Points on any purchases between 7 -11 PM
7671,9942,2018-07-10 22:47:17,BANGALORE STORE 100,5210.5,0,NA
7673,8179,2018-07-10 23:10:07,AMBALA STORE 650,170.5,0,NA
7675,8166,2018-07-10 23:42:29,BARODA STORE 836,811,0,NA
7677,4195,2018-07-11 01:04:20,PUNE STORE 398,245.5,0,NA
7679,893,2018-07-11 01:10:47,SOLAPUR STORE 1297,190.5,0,30% cashback of loyalty points on your next visit
7681,4666,2018-07-11 02:19:50,CHENNAI STORE 14,176,0,NA
7683,5194,2018-07-11 03:28:20,CHITTOR. STORE 1187,270.5,0,NA
7685,4870,2018-07-11 09:39:12,MUMBAI STORE 309,247,0,50% Cash back on Food & Beverage bill between 7 -11 AM
7687,5685,2018-07-11 09:51:58,JALANDHAR STORE 662,233,0,NA
7689,8652,2018-07-11 10:16:59,DELHI STORE 548,145.5,75.5,NA
7691,455,2018-07-11 10:22:00,MUMBAI STORE 260,307,0,NA
7693,5792,2018-07-11 10:23:58,DAVANGERE STORE 250,99.5,41,NA
7695,10582,2018-07-11 11:01:40,PUNE STORE 1109,213,0,NA
7697,2608,2018-07-11 11:02:23,GUWAHATI STORE 1118,371,0,NA
7699,1667,2018-07-11 11:12:58,KOLKATA STORE 740,83,47,NA
7701,6406,2018-07-11 11:28:36,THANE STORE 435,79,0,NA
7703,6653,2018-07-11 11:30:17,NOIDA STORE 594,153,0,NA
7705,4309,2018-07-11 11:35:35,HYDERABAD STORE 990,184,0,NA
7707,3641,2018-07-11 12:44:48,YAMUNA NAGAR STORE 652,261.5,0,NA
7709,1094,2018-07-11 13:17:19,DELHI STORE 505,507,0,NA
7711,8800,2018-07-11 13:19:24,MYSORE STORE 221,24.5,0,NA
7713,30,2018-07-11 13:28:10,MOHALI STORE 688,164.5,0,50% CASHBACK on Food & Beverages
7715,5816,2018-07-11 13:44:04,MYSORE STORE 221,35,0,NA
7717,3324,2018-07-11 13:48:51,MUMBAI STORE 298,223.5,0,50% CASHBACK on Food & Beverages
7719,10484,2018-07-11 13:55:08,PUNE STORE 363,95.5,0,NA
7721,1964,2018-07-11 13:58:07,NOIDA STORE 1079,305,0,30% CASHBACK on your bill amount
7723,856,2018-07-11 14:02:36,MOHALI STORE 683,166,151,NA
7725,3333,2018-07-11 14:04:03,CHENNAI STORE 1061,132.5,0,NA
7727,8905,2018-07-11 14:05:45,GUWAHATI STORE 902,395,0,NA
7729,173,2018-07-11 14:16:30,RANCHI STORE 822,351,0,50% CASHBACK on Food & Beverages
7731,5150,2018-07-11 14:42:44,KOLKATA STORE 1301,151,25,NA
7733,5503,2018-07-11 14:43:26,MADIKERE STORE 258,248.5,25,NA
7735,3812,2018-07-11 14:48:10,ROURKELA STORE 1303,176,25,NA
7737,648,2018-07-11 15:06:00,DELHI STORE 540,241.5,0,50% CASHBACK on Food & Beverages
7739,2515,2018-07-11 15:06:27,BHOPAL STORE 1230,58,13.5,NA
7741,6369,2018-07-11 15:37:22,GOA STORE 86,60.5,25,NA
7743,8777,2018-07-11 15:55:16,RAIPUR STORE 907,297.5,0,NA
7745,2424,2018-07-11 16:09:23,NOIDA STORE 596,735.5,0,50% CASHBACK on Food & Beverages
7747,5915,2018-07-11 16:10:56,HYDERABAD STORE 479,40.5,0,NA
7749,3777,2018-07-11 16:36:46,KOLKATA STORE 717,170.5,0,NA
7751,3649,2018-07-11 16:37:02,BANGALORE STORE 125,181,0,NA
7753,9729,2018-07-11 16:45:37,AMRITSAR STORE 1183,170.5,0,50% CASHBACK on Food & Beverages
7755,5923,2018-07-11 16:54:54,AGRA STORE 605,75.5,0,NA
7757,9025,2018-07-11 16:55:13,KHARAGPUR STORE 775,62.5,0,NA
7759,8787,2018-07-11 16:59:02,RANCHI STORE 818,130.5,25,NA
7761,1840,2018-07-11 17:06:30,ZIRAKPUR STORE 691,187,25,NA
7763,3500,2018-07-11 17:06:48,PUNE STORE 400,267,0,NA
7765,8712,2018-07-11 17:12:38,GUWAHATI STORE 1084,207,0,50% CASHBACK on Food & Beverages
7767,6560,2018-07-11 17:36:45,BANGALORE STORE 166,176.5,0,50% CASHBACK on Food & Beverages
7769,8122,2018-07-11 17:38:26,KHARAGPUR STORE 775,116.5,0,NA
7771,9341,2018-07-11 17:46:22,GURGAON STORE 954,194.5,25,NA
7773,5342,2018-07-11 17:48:27,ASANSOL STORE 777,178.5,0,NA
7775,8237,2018-07-11 18:02:53,GUWAHATI STORE 902,479,0,NA
7777,8461,2018-07-11 18:02:59,HYDERABAD STORE 479,98,0,NA
7779,7260,2018-07-11 18:07:24,CHENNAI STORE 45,910.5,0,NA
7781,2544,2018-07-11 18:07:27,AHMEDABAD STORE 844,206,0,NA
7783,2516,2018-07-11 18:08:10,MOHALI STORE 683,931,0,NA
7785,10272,2018-07-11 18:11:58,BANGALORE STORE 155,440,0,50% CASHBACK on Food & Beverages
7787,6335,2018-07-11 18:25:04,GURGAON STORE 627,297.5,0,50% CASHBACK on Food & Beverages
7789,9253,2018-07-11 18:26:16,LUCKNOW STORE 616,274,25,NA
7791,6892,2018-07-11 18:27:05,KOLKATA STORE 722,70,0,NA
7793,8336,2018-07-11 18:27:25,CHENNAI STORE 12,382,0,50% CASHBACK on Food & Beverages
7795,9790,2018-07-11 18:27:56,BANGALORE STORE 106,224,0,50% CASHBACK on Food & Beverages
7797,3789,2018-07-11 18:28:10,MUMBAI STORE 284,97,25,NA
7799,7171,2018-07-11 18:29:12,GWALIOR STORE 881,51.5,0,NA
7801,4861,2018-07-11 18:40:21,VELLORE STORE 57,259.5,0,NA
7803,9253,2018-07-11 18:55:52,LUCKNOW STORE 616,168,25,NA
7805,5676,2018-07-11 19:08:01,HYDERABAD STORE 464,440,172,100 Loyalty Points on any purchases between 7 -11 PM
7807,4718,2018-07-11 19:18:18,VIZAG. STORE 1205,503,0,100 Loyalty Points on any purchases between 7 -11 PM
7809,3521,2018-07-11 19:36:23,GUWAHATI STORE 1084,160.5,0,NA
7811,10570,2018-07-11 19:49:05,BANGALORE STORE 181,831.5,0,NA
7813,1604,2018-07-11 19:49:53,AHMEDABAD STORE 842,219,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
7815,1229,2018-07-11 19:51:39,BANGALORE STORE 196,165,0,NA
7817,1441,2018-07-11 20:03:58,INDORE STORE 877,509.5,25,NA
7819,3199,2018-07-11 20:07:36,KOLKATA STORE 986,207,0,NA
7821,7292,2018-07-11 20:22:05,PUNE STORE 367,157.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7823,8060,2018-07-11 20:24:51,KAKINADA. STORE 1191,73,25,NA
7825,1306,2018-07-11 20:25:30,BANGALORE STORE 985,527.5,0,50% CASHBACK on Food & Beverages
7827,3761,2018-07-11 20:28:33,SAHARANPUR STORE 621,160.5,100.5,100 Loyalty Points on any purchases between 7 -11 PM
7829,8113,2018-07-11 20:30:29,PUNE STORE 385,499.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7831,6949,2018-07-11 20:31:14,PUNE STORE 374,338,0,100 Loyalty Points on any purchases between 7 -11 PM
7833,448,2018-07-11 20:32:24,PUNE STORE 932,153,0,50% CASHBACK on Food & Beverages
7835,8324,2018-07-11 20:32:54,INDORE STORE 875,236.5,0,NA
7837,8784,2018-07-11 20:37:42,COCHIN STORE 1146,426,25,30% CASHBACK on your bill amount
7839,6654,2018-07-11 20:49:39,KUMBLA STORE 496,115.5,25,NA
7841,10393,2018-07-11 20:53:36,CHANDIGAR STORE 1209,184,28,NA
7843,2307,2018-07-11 20:56:51,DHARWAD STORE 1074,429.5,0,NA
7845,3507,2018-07-11 20:58:56,BANGALORE STORE 160,281,0,50% CASHBACK on Food & Beverages
7847,9632,2018-07-11 21:13:28,KOLKATA STORE 723,425,100,40% cashback as loyalty points on your next visit
7849,1515,2018-07-11 21:18:19,NAGPUR STORE 1258,151,0,NA
7851,7680,2018-07-11 21:25:44,KOLKATA STORE 728,234.5,0,50% CASHBACK on Food & Beverages
7853,9414,2018-07-11 21:27:00,KHARAGPUR STORE 775,343.5,7.5,NA
7855,1143,2018-07-11 21:39:39,ROURKELA STORE 1303,513,25,NA
7857,4079,2018-07-11 21:53:14,PUNE STORE 1317,407.5,0,50 Loyalty Points on bill amount if spent between 7 -11 PM
7859,7292,2018-07-11 23:27:59,PUNE STORE 367,592,0,50% CASHBACK on Food & Beverages
7861,4323,2018-07-11 23:36:41,GOWRAVARAM STORE 1231,100,0,NA
7863,3405,2018-07-11 23:57:51,PUNE STORE 932,306.5,0,NA
7865,7015,2018-07-11 23:58:52,BANGALORE STORE 1043,345.5,25,NA
7867,8595,2018-07-12 00:52:18,DAVANGERE STORE 1096,84.5,0,NA
7869,8375,2018-07-12 02:00:56,CHENNAI STORE 14,678.5,0,NA
7871,1739,2018-07-12 08:09:23,SHIVKHEDAPUR STORE 430,136,0,NA
7873,8269,2018-07-12 08:35:18,MOHALI STORE 685,119,119,NA
7875,6560,2018-07-12 10:04:50,BANGALORE STORE 166,190.5,0,50% Cash back on Food & Beverage bill between 7 -11 AM
7877,5685,2018-07-12 10:05:38,JALANDHAR STORE 662,687,0,NA
7879,9312,2018-07-12 10:30:15,MUMBAI STORE 994,73,0,NA
7881,8813,2018-07-12 11:37:52,MUSSORIE STORE 892,245.5,0,NA
7883,7197,2018-07-12 12:01:39,AHMEDABAD STORE 842,88,25,NA
7885,4171,2018-07-12 12:04:38,DELHI STORE 527,205,0,NA
7887,3090,2018-07-12 12:06:18,MEDAK STORE 1229,170.5,0,NA
7889,10046,2018-07-12 12:10:43,MOHALI STORE 1184,213,0,NA
7891,7121,2018-07-12 13:13:35,BANGALORE STORE 192,247.5,238,NA
7893,3550,2018-07-12 13:30:22,MEERUT STORE 1080,365,0,50% CASHBACK on Food & Beverages
7895,7303,2018-07-12 13:32:58,ZIRAKPUR STORE 691,210.5,140,NA
7897,8376,2018-07-12 13:37:50,JAIPUR STORE 796,79,0,NA
7899,9,2018-07-12 13:37:52,KOLKATA STORE 720,348.5,0,NA
7901,7787,2018-07-12 13:38:27,BANGALORE STORE 160,124.5,0,NA
7903,6587,2018-07-12 13:45:24,BANGALORE STORE 202,255.5,0,NA
7905,1942,2018-07-12 14:17:42,SHIVAMOGGA STORE 1143,385.5,0,NA
7907,1393,2018-07-12 14:25:20,CHENNAI STORE 45,448.5,302.5,NA
7909,6178,2018-07-12 14:29:18,NOIDA STORE 598,60.5,25,NA
7911,8789,2018-07-12 14:54:46,VILLAGE THIRUVALLA  PATHANAMTHIT STORE 1288,366,0,NA
7913,1586,2018-07-12 15:01:24,NAGPUR STORE 1008,592.5,25,NA
7915,2344,2018-07-12 15:04:55,NOIDA STORE 598,60.5,25,NA
7917,992,2018-07-12 15:07:01,PUNE STORE 393,66.5,0,NA
7919,2506,2018-07-12 15:09:21,HYDERABAD STORE 963,79,0,NA
7921,5230,2018-07-12 15:27:50,HYDERABAD STORE 446,167.5,27.5,50% CASHBACK on Food & Beverages
7923,8024,2018-07-12 15:48:35,MUMBAI STORE 299,411,0,50% CASHBACK on Food & Beverages
7925,5605,2018-07-12 15:49:58,PUNE STORE 378,14.5,0,NA
7927,3331,2018-07-12 16:00:57,GURGAON STORE 636,19.5,0,NA
7929,8721,2018-07-12 16:05:23,NASIK STORE 988,230,0,50% CASHBACK on Food & Beverages
7931,8101,2018-07-12 16:07:33,ARASIKERE STORE 256,540,50,50% CASHBACK on Food & Beverages
7933,7325,2018-07-12 16:15:20,MUMBAI STORE 994,175.5,0,NA
7935,4943,2018-07-12 16:18:04,PUNE STORE 364,185.5,0,NA
7937,4392,2018-07-12 16:18:33,CHANDIGAR STORE 1213,213,0,NA
7939,5306,2018-07-12 16:22:41,GURGAON STORE 636,69.5,25,NA
7941,1440,2018-07-12 16:22:50,BELGAUM STORE 239,213.5,89,50% CASHBACK on Food & Beverages
7943,8789,2018-07-12 16:39:57,VILLAGE THIRUVALLA  PATHANAMTHIT STORE 1288,497.5,254,NA
7945,10155,2018-07-12 16:48:46,BHUBANESHWAR STORE 808,235.5,25,NA
7947,6998,2018-07-12 16:51:17,GURGAON STORE 635,61.5,25,NA
7949,2709,2018-07-12 16:55:05,BARODA STORE 838,426.5,0,50% CASHBACK on Food & Beverages
7951,1978,2018-07-12 16:56:19,DELHI STORE 934,400.5,0,NA
7953,1861,2018-07-12 17:07:14,BANGALORE STORE 132,189,0,50% CASHBACK on Food & Beverages
7955,7595,2018-07-12 17:11:59,PATIALA STORE 681,104,0,NA
7957,219,2018-07-12 17:20:55,ZIRAKPUR STORE 691,281,0,NA
7959,1838,2018-07-12 17:27:14,JALANDHAR STORE 670,75.5,27,NA
7961,4298,2018-07-12 17:38:12,PUNE STORE 1060,165.5,0,50% CASHBACK on Food & Beverages
7963,10123,2018-07-12 17:57:20,GOA STORE 81,119,59.5,NA
7965,9767,2018-07-12 18:01:43,GWALIOR STORE 880,177.5,85,NA
7967,8721,2018-07-12 18:02:53,NASIK STORE 988,280.5,0,NA
7969,5997,2018-07-12 18:06:37,PUNE STORE 393,116.5,66.5,NA
7971,3764,2018-07-12 18:14:58,LUCKNOW STORE 616,131.5,25,NA
7973,5092,2018-07-12 18:18:33,GUWAHATI STORE 1084,46,25,NA
7975,8728,2018-07-12 18:19:38,JAIPUR STORE 788,66.5,40,NA
7977,7804,2018-07-12 18:23:17,AMARAVATI STORE 1309,218.5,0,NA
7979,8997,2018-07-12 18:44:06,GUWAHATI STORE 1084,280.5,0,50% CASHBACK on Food & Beverages
7981,5946,2018-07-12 18:44:59,PUNE STORE 393,79,0,NA
7983,3057,2018-07-12 18:45:39,INDORE STORE 876,249,0,NA
7985,4490,2018-07-12 18:54:09,GURGAON STORE 635,508,0,NA
7987,4709,2018-07-12 19:00:07,BANGALORE STORE 1285,335.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7989,6658,2018-07-12 19:01:33,DELHI STORE 571,210,25,NA
7991,3783,2018-07-12 19:07:33,CHENNAI STORE 25,100,75,NA
7993,2747,2018-07-12 19:07:54,NASHIK STORE 410,275.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7995,6500,2018-07-12 19:08:26,NASHIK STORE 410,197.5,0,100 Loyalty Points on any purchases between 7 -11 PM
7997,2746,2018-07-12 19:25:32,DELHI STORE 1045,241.5,0,50% CASHBACK on Food & Beverages
7999,378,2018-07-12 19:27:08,PUNE STORE 1073,179.5,0,100 Loyalty Points on any purchases between 7 -11 PM
8001,5133,2018-07-12 19:35:53,BANGALORE STORE 114,235.5,0,100 Loyalty Points on any purchases between 7 -11 PM
8003,7325,2018-07-12 19:37:39,MUMBAI STORE 994,418,0,NA
8005,1610,2018-07-12 19:38:20,DELHI STORE 509,379,0,100 Loyalty Points on any purchases between 7 -11 PM
8007,4636,2018-07-12 19:44:14,BANGALORE STORE 178,161.5,0,50% CASHBACK on Food & Beverages
8009,1425,2018-07-12 19:45:40,CHENNAI STORE 34,975,0,50% CASHBACK on Food & Beverages
8011,489,2018-07-12 19:48:43,DARJEELING STORE 771,218,0,NA
8013,5267,2018-07-12 19:50:55,DELHI STORE 1045,537,0,NA
8015,7290,2018-07-12 19:58:44,PUNE STORE 396,169,0,100 Loyalty Points on any purchases between 7 -11 PM
8017,5360,2018-07-12 20:06:09,GUWAHATI STORE 1118,441,0,40% cashback as loyalty points on your next visit
8019,5168,2018-07-12 20:10:34,BANGALORE STORE 177,588.5,25.5,100 Loyalty Points on any purchases between 7 -11 PM
8021,9767,2018-07-12 20:10:39,GWALIOR STORE 880,222,31.5,100 Loyalty Points on any purchases between 7 -11 PM
8023,4607,2018-07-12 20:12:42,BANGALORE STORE 121,276.5,0,NA
8025,9767,2018-07-12 20:13:04,GWALIOR STORE 880,138,68,NA
8027,3998,2018-07-12 20:13:31,MUMBAI STORE 284,535,90.5,NA
8029,5961,2018-07-12 20:18:49,DELHI STORE 554,174,0,30% CASHBACK on your bill amount
8031,3087,2018-07-12 20:40:44,PANCHKULA STORE 646,283.5,0,NA
8033,2184,2018-07-12 20:40:47,CHENNAI STORE 14,464.5,258,NA
8035,1089,2018-07-12 20:42:41,MUMBAI STORE 316,135,58.5,NA
8037,7528,2018-07-12 20:44:00,MYSORE STORE 225,13,0,NA
8039,2775,2018-07-12 21:06:06,KANNUR STORE 495,93.5,0,NA
8041,4701,2018-07-12 21:13:10,BANGALORE STORE 95,79,0,NA
8043,5288,2018-07-12 21:17:28,GUNTUR. STORE 1190,60.5,25,NA
8045,10273,2018-07-12 21:23:58,DELHI STORE 527,213.5,0,NA
8047,4498,2018-07-12 21:26:43,THANE STORE 1108,107,25,NA
8049,4298,2018-07-12 21:30:58,PUNE STORE 1060,192,83,NA
8051,7848,2018-07-12 21:31:35,BANGALORE STORE 146,1601,0,NA
8053,4961,2018-07-12 21:33:25,NAVI MUMBAI STORE 1275,193,76.5,NA
8055,68,2018-07-12 22:30:46,JALANDHAR STORE 662,260,114,NA
8057,7632,2018-07-12 22:55:09,ROORKEE STORE 1032,108,0,NA
8059,2184,2018-07-12 23:08:36,CHENNAI STORE 14,250,0,NA
8061,3215,2018-07-12 23:12:14,COCHIN STORE 484,229,25,NA
8063,8272,2018-07-12 23:23:39,DELHI STORE 514,222.5,0,NA
8065,940,2018-07-12 23:37:21,PATHANKOT STORE 693,568,0,NA
8067,10163,2018-07-12 23:38:53,BANGALORE STORE 1130,305.5,0,NA
8069,4934,2018-07-13 00:02:31,THANE STORE 1290,1205.5,0,NA
8071,991,2018-07-13 00:12:46,GOWRAVARAM STORE 1231,66.5,64,NA
8073,3254,2018-07-13 00:14:18,PUNE STORE 401,106,0,NA
8075,2546,2018-07-13 00:35:07,CHENNAI STORE 47,278,25,NA
8077,10570,2018-07-13 01:46:00,BANGALORE STORE 181,1285.5,0,50% CASHBACK on Food & Beverages
8079,1170,2018-07-13 02:01:04,JAIPUR STORE 796,156,0,NA
8081,1209,2018-07-13 02:09:49,BANGALORE STORE 1120,103.5,0,50% CASHBACK on Food & Beverages
8083,5789,2018-07-13 03:06:06,CHENNAI STORE 14,490,0,NA
8085,1209,2018-07-13 03:29:18,BANGALORE STORE 1120,132.5,0,30% cashback of loyalty points on your next visit
8087,3871,2018-07-13 04:26:25,BANGALORE STORE 1106,669,259,NA
8089,6654,2018-07-13 04:32:21,KUMBLA STORE 496,616,186.5,NA
8091,9796,2018-07-13 08:06:50,AURANGABAD STORE 1259,115.5,25,NA
8093,5466,2018-07-13 11:16:34,SALEM STORE 1262,136,0,NA
8095,7936,2018-07-13 11:24:41,GURGAON STORE 954,220,0,30% CASHBACK on your bill amount
8097,724,2018-07-13 12:20:11,KOLKATA STORE 740,79,25,NA
8099,4773,2018-07-13 12:34:37,KOLKATA STORE 1067,415,0,NA
8101,3314,2018-07-13 12:39:47,PUNE STORE 1138,66,25,NA
8103,3221,2018-07-13 13:14:30,GUWAHATI STORE 1084,139,0,NA
8105,1460,2018-07-13 13:34:20,NOIDA STORE 598,188,0,NA
8107,4392,2018-07-13 13:46:29,CHANDIGAR STORE 1213,206,191,NA
8109,5184,2018-07-13 13:47:58,PUNE STORE 385,1758,0,50% CASHBACK on Food & Beverages
8111,6487,2018-07-13 13:59:44,KOLKATA STORE 714,75.5,0,NA
8113,1084,2018-07-13 14:03:30,RANCHI STORE 822,157.5,0,50% CASHBACK on Food & Beverages
