customer_number,app_install_time,gender,marital_status,date_of_birth,referral_as_source_of_app_install
3675,2018-06-28 12:29:11,FEMALE,NA,2018-06-28,Not_through_referral
3676,2018-06-06 21:48:30,MALE,NA,1987-06-22,Not_through_referral
3677,2018-06-17 11:52:03,MALE,NA,1983-06-27,Not_through_referral
3678,2018-06-15 00:04:42,NA,NA,0000-00-00,Not_through_referral
3679,2018-06-23 15:18:50,MALE,NA,1991-06-06,Installed_through_referral
3680,2018-06-30 12:18:42,FEMALE,NA,1985-08-18,Not_through_referral
3681,2018-07-07 12:23:59,MALE,NA,1986-09-19,Not_through_referral
3682,2018-07-29 19:52:10,MALE,NA,1984-06-05,Not_through_referral
3683,2018-08-04 21:03:47,MALE,NA,2000-05-16,Installed_through_referral
3684,2018-08-11 17:26:56,MALE,NA,2014-11-23,Installed_through_referral
3685,2018-08-19 03:54:52,FEMALE,NA,1994-05-04,Installed_through_referral
3686,2018-08-26 14:34:05,MALE,NA,1997-09-14,Installed_through_referral
3687,2018-09-15 16:57:01,NA,NA,0000-00-00,Not_through_referral
3688,2018-09-16 19:52:58,MALE,NA,2018-09-16,Not_through_referral
3689,2018-08-25 07:40:14,MALE,NA,1993-10-10,Not_through_referral
3690,2018-09-06 21:12:48,MALE,NA,1992-01-28,Not_through_referral
3691,2018-08-22 12:43:45,MALE,NA,1979-09-05,Not_through_referral
3692,2018-09-25 21:39:17,MALE,NA,2018-09-13,Installed_through_referral
3693,2018-08-17 00:24:20,MALE,NA,1984-08-14,Not_through_referral
3694,2018-08-14 23:17:35,MALE,NA,1997-07-09,Installed_through_referral
3695,2018-08-28 23:35:25,MALE,NA,1993-12-10,Not_through_referral
3696,2018-09-14 20:47:59,MALE,NA,2000-12-18,Not_through_referral
3697,2018-08-24 14:12:57,FEMALE,NA,1981-04-01,Not_through_referral
3698,2018-09-17 17:39:35,MALE,NA,1993-09-17,Installed_through_referral
3699,2018-08-17 16:55:52,MALE,NA,1993-03-04,Installed_through_referral
3700,2018-09-06 16:36:24,MALE,NA,2018-05-09,Not_through_referral
3701,2018-09-01 15:28:04,MALE,NA,2005-01-02,Not_through_referral
3702,2018-08-29 23:48:55,MALE,NA,2018-08-12,Not_through_referral
3703,2018-09-06 10:13:33,MALE,NA,2018-09-01,Not_through_referral
3704,2018-09-08 00:29:27,FEMALE,NA,1991-09-23,Not_through_referral
3705,2018-09-06 19:37:42,MALE,NA,1997-09-06,Not_through_referral
3706,2018-09-18 09:49:13,MALE,NA,1996-05-07,Not_through_referral
3707,2018-08-20 21:57:26,MALE,NA,1998-10-13,Installed_through_referral
3708,2018-08-17 16:56:08,MALE,NA,1996-11-13,Installed_through_referral
3709,2018-08-28 22:47:30,MALE,NA,1999-09-20,Installed_through_referral
3710,2018-09-14 16:51:53,FEMALE,NA,1995-08-27,Not_through_referral
3711,2018-09-07 11:01:51,MALE,NA,2018-09-02,Installed_through_referral
3712,2018-06-11 14:06:41,MALE,NA,1992-04-06,Installed_through_referral
3713,2018-06-04 20:50:14,MALE,NA,1991-06-01,Installed_through_referral
3714,2018-06-18 20:28:40,MALE,NA,1995-10-30,Not_through_referral
3715,2018-06-14 18:33:49,MALE,NA,1993-05-30,Not_through_referral
3716,2018-06-20 12:18:10,MALE,NA,1949-06-20,Installed_through_referral
3717,2018-06-22 11:30:49,FEMALE,NA,2018-06-22,Not_through_referral
3718,2018-07-21 14:49:23,FEMALE,NA,1989-02-01,Not_through_referral
3719,2018-07-31 20:06:25,MALE,NA,1999-03-12,Not_through_referral
3720,2018-08-08 19:52:09,MALE,NA,1992-09-25,Not_through_referral
3721,2018-06-01 19:54:18,MALE,NA,2017-01-12,Not_through_referral
3722,2018-06-13 08:02:34,MALE,NA,1985-07-20,Installed_through_referral
3723,2018-06-26 15:06:17,MALE,NA,1996-08-15,Not_through_referral
3724,2018-08-01 12:53:01,MALE,NA,1993-09-14,Not_through_referral
3725,2018-07-29 18:08:17,MALE,NA,2018-07-29,Not_through_referral
3726,2018-08-10 17:48:17,MALE,NA,1994-05-15,Installed_through_referral
3727,2018-06-02 20:29:14,MALE,NA,1978-10-28,Not_through_referral
3728,2018-06-05 23:20:27,FEMALE,NA,1989-12-01,Not_through_referral
3729,2018-06-14 23:55:35,FEMALE,NA,2008-06-14,Not_through_referral
3730,2018-07-09 16:00:06,MALE,NA,1989-09-11,Installed_through_referral
3731,2018-07-07 11:04:24,MALE,NA,2018-07-07,Not_through_referral
3732,2018-07-09 17:12:21,MALE,NA,1978-07-03,Installed_through_referral
3733,2018-07-06 12:57:18,MALE,NA,1976-07-06,Installed_through_referral
3734,2018-08-07 23:03:08,MALE,NA,1994-09-22,Not_through_referral
3735,2018-06-08 19:44:32,MALE,NA,1984-05-28,Not_through_referral
3736,2018-06-12 20:15:51,MALE,NA,2000-01-08,Not_through_referral
3737,2018-06-13 16:45:10,MALE,NA,1993-12-27,Not_through_referral
3738,2018-06-24 08:34:56,MALE,NA,1997-08-12,Not_through_referral
3739,2018-07-13 22:40:54,MALE,NA,1987-12-23,Not_through_referral
3740,2018-07-22 15:03:05,FEMALE,NA,1994-07-01,Not_through_referral
3741,2018-07-31 16:10:11,MALE,NA,2016-11-17,Installed_through_referral
3742,2018-08-12 17:42:34,MALE,NA,2018-08-12,Installed_through_referral
3743,2018-06-14 20:36:55,FEMALE,NA,1993-08-15,Installed_through_referral
3744,2018-06-21 18:30:36,MALE,NA,1979-03-30,Not_through_referral
3745,2018-06-23 13:55:04,MALE,NA,2018-06-23,Not_through_referral
3746,2018-07-18 16:12:19,MALE,NA,1989-11-11,Not_through_referral
3747,2018-08-14 01:01:19,MALE,NA,1994-03-10,Not_through_referral
3748,2018-06-02 15:36:39,FEMALE,NA,1986-11-21,Not_through_referral
3749,2018-06-11 12:10:50,MALE,NA,1994-10-27,Not_through_referral
3750,2018-06-22 15:56:52,MALE,NA,1996-06-22,Not_through_referral
3751,2018-08-02 18:59:50,FEMALE,NA,2000-09-17,Not_through_referral
3752,2018-08-01 23:25:58,MALE,NA,1983-04-19,Not_through_referral
3753,2018-08-09 13:24:58,MALE,NA,1996-01-04,Not_through_referral
3754,2018-06-15 19:11:02,FEMALE,NA,1988-05-02,Installed_through_referral
3755,2018-07-01 20:30:56,MALE,NA,2002-06-13,Not_through_referral
3756,2018-08-05 13:49:59,MALE,NA,1996-05-11,Installed_through_referral
3757,2018-06-03 11:43:20,FEMALE,NA,1986-01-18,Not_through_referral
3758,2018-06-08 07:41:12,MALE,NA,1986-05-08,Not_through_referral
3759,2018-06-11 20:25:31,MALE,NA,1990-12-07,Not_through_referral
3760,2018-06-15 17:49:25,MALE,NA,1988-09-21,Not_through_referral
3761,2018-06-25 14:34:25,FEMALE,NA,1995-12-15,Installed_through_referral
3762,2018-06-25 21:15:29,MALE,NA,1986-03-14,Not_through_referral
3763,2018-06-27 03:25:42,MALE,NA,1998-07-23,Not_through_referral
3764,2018-07-11 06:35:49,MALE,NA,2018-03-09,Installed_through_referral
3765,2018-07-01 19:54:13,MALE,NA,1985-05-08,Not_through_referral
3766,2018-07-18 05:27:06,MALE,NA,2015-10-08,Installed_through_referral
3767,2018-07-18 14:17:03,MALE,NA,1996-07-01,Installed_through_referral
3768,2018-07-27 17:58:25,MALE,NA,1997-07-19,Installed_through_referral
3769,2018-07-31 20:43:27,FEMALE,NA,1989-10-10,Installed_through_referral
3770,2018-08-02 18:42:25,MALE,NA,2018-07-12,Not_through_referral
3771,2018-08-06 11:32:17,MALE,NA,1996-02-01,Not_through_referral
3772,2018-06-03 14:52:27,MALE,NA,2018-06-03,Not_through_referral
3773,2018-06-05 16:02:45,MALE,NA,1996-09-08,Not_through_referral
3774,2018-06-21 13:51:13,FEMALE,NA,2018-06-04,Not_through_referral
3775,2018-06-28 20:15:11,MALE,NA,1993-06-28,Not_through_referral
3776,2018-07-03 17:21:01,MALE,NA,1982-04-11,Not_through_referral
3777,2018-07-11 16:30:45,MALE,NA,2018-03-06,Not_through_referral
3778,2018-07-13 17:40:43,MALE,NA,2018-07-12,Not_through_referral
3779,2018-08-02 20:08:28,MALE,NA,1997-10-15,Not_through_referral
3780,2018-08-06 12:27:13,FEMALE,NA,1973-05-09,Installed_through_referral
3781,2018-08-10 22:11:42,MALE,NA,1988-08-10,Not_through_referral
3782,2018-06-02 17:00:16,MALE,NA,1999-09-26,Not_through_referral
3783,2018-06-12 15:04:20,MALE,NA,1996-06-25,Not_through_referral
3784,2018-06-18 14:11:43,MALE,NA,1991-03-19,Not_through_referral
3785,2018-06-28 12:43:44,MALE,NA,1994-06-20,Not_through_referral
3786,2018-06-27 17:16:26,FEMALE,NA,1975-09-26,Not_through_referral
3787,2018-07-03 00:39:17,FEMALE,NA,2007-01-03,Not_through_referral
3788,2018-07-06 15:01:00,MALE,NA,1999-05-25,Installed_through_referral
3789,2018-07-09 17:31:05,FEMALE,NA,1992-03-30,Not_through_referral
3790,2018-07-24 18:58:55,MALE,NA,1994-06-14,Not_through_referral
3791,2018-08-10 12:27:38,MALE,NA,1995-09-20,Not_through_referral
3792,2018-08-16 20:41:03,MALE,NA,1990-07-05,Not_through_referral
3793,2018-08-31 19:44:40,MALE,NA,2018-08-31,Not_through_referral
3794,2018-09-09 13:42:32,MALE,NA,1998-07-27,Not_through_referral
3795,2018-09-25 11:12:59,MALE,NA,1999-09-01,Not_through_referral
3796,2018-08-22 19:05:55,FEMALE,NA,1995-08-27,Installed_through_referral
3797,2018-08-28 13:22:56,FEMALE,NA,1996-08-23,Not_through_referral
3798,2018-08-15 15:14:02,MALE,NA,2001-05-01,Not_through_referral
3799,2018-08-15 21:55:04,MALE,NA,1994-10-30,Installed_through_referral
3800,2018-08-17 17:55:20,MALE,NA,1997-05-31,Installed_through_referral
3801,2018-08-19 19:02:39,FEMALE,NA,1995-02-24,Not_through_referral
3802,2018-09-04 08:36:31,MALE,NA,2018-07-16,Not_through_referral
3803,2018-09-03 01:56:42,MALE,NA,1982-05-12,Installed_through_referral
3804,2018-08-21 21:15:47,MALE,NA,1984-08-31,Not_through_referral
3805,2018-09-17 08:21:55,FEMALE,NA,1994-08-15,Not_through_referral
3806,2018-06-03 09:03:27,MALE,NA,2018-06-03,Installed_through_referral
3807,2018-06-05 14:22:16,MALE,NA,1976-03-02,Not_through_referral
3808,2018-06-17 16:00:13,MALE,NA,1998-10-02,Not_through_referral
3809,2018-06-28 14:36:22,FEMALE,NA,1995-02-24,Not_through_referral
3810,2018-06-28 15:45:15,MALE,NA,1965-09-09,Not_through_referral
3811,2018-06-28 19:43:54,MALE,NA,2018-06-04,Installed_through_referral
3812,2018-07-06 14:51:03,FEMALE,NA,1963-05-30,Not_through_referral
3813,2018-07-14 14:56:12,MALE,NA,2000-02-04,Installed_through_referral
3814,2018-07-26 15:49:54,MALE,NA,2018-07-26,Not_through_referral
3815,2018-06-01 17:26:23,FEMALE,NA,1973-09-09,Not_through_referral
3816,2018-06-01 20:11:27,MALE,NA,2018-06-01,Installed_through_referral
3817,2018-06-11 14:30:49,MALE,NA,1987-05-30,Not_through_referral
3818,2018-06-14 12:09:52,FEMALE,NA,1988-09-05,Not_through_referral
3819,2018-06-22 19:27:58,MALE,NA,1988-06-22,Not_through_referral
3820,2018-07-01 21:34:01,MALE,NA,1997-07-20,Installed_through_referral
3821,2018-07-03 14:30:27,MALE,NA,2018-07-03,Not_through_referral
3822,2018-07-20 18:24:57,MALE,NA,2017-06-09,Not_through_referral
3823,2018-07-15 22:11:40,MALE,NA,1995-06-07,Not_through_referral
3824,2018-07-29 10:26:33,MALE,NA,1987-11-20,Not_through_referral
3825,2018-08-02 17:30:48,MALE,NA,1993-04-21,Not_through_referral
3826,2018-07-24 05:51:27,NA,NA,0000-00-00,Not_through_referral
3827,2018-08-03 19:03:26,FEMALE,NA,1993-11-24,Not_through_referral
3828,2018-06-01 19:20:46,FEMALE,NA,1997-04-08,Installed_through_referral
3829,2018-06-12 23:17:30,NA,NA,0000-00-00,Not_through_referral
3830,2018-06-03 17:49:11,MALE,NA,1980-06-02,Not_through_referral
3831,2018-06-15 17:45:08,MALE,NA,2018-06-15,Not_through_referral
3832,2018-06-15 01:48:41,MALE,NA,2018-06-04,Not_through_referral
3833,2018-06-24 12:29:08,FEMALE,NA,1992-10-19,Not_through_referral
3834,2018-06-23 21:49:19,FEMALE,NA,1985-06-23,Installed_through_referral
3835,2018-08-03 20:04:05,MALE,NA,1998-10-09,Not_through_referral
3836,2018-06-01 17:59:09,MALE,NA,1983-11-10,Not_through_referral
3837,2018-06-04 16:16:04,MALE,NA,1975-02-10,Not_through_referral
3838,2018-06-07 19:00:32,MALE,NA,2017-10-14,Not_through_referral
3839,2018-06-05 13:19:19,MALE,NA,2018-06-05,Installed_through_referral
3840,2018-06-09 19:40:31,MALE,NA,1985-05-25,Not_through_referral
3841,2018-06-17 17:20:59,MALE,NA,1996-03-17,Not_through_referral
3842,2018-06-16 13:53:35,MALE,NA,1998-05-16,Installed_through_referral
3843,2018-06-16 20:24:57,MALE,NA,1992-12-18,Not_through_referral
3844,2018-07-29 13:28:03,MALE,NA,2018-07-29,Not_through_referral
3845,2018-07-29 16:16:55,MALE,NA,1988-08-31,Not_through_referral
3846,2018-08-11 15:36:03,MALE,NA,2018-08-08,Not_through_referral
3847,2018-08-05 13:12:28,MALE,NA,2000-02-09,Not_through_referral
3848,2018-06-17 18:45:09,MALE,NA,1985-09-16,Not_through_referral
3849,2018-06-21 20:20:04,MALE,NA,2000-05-22,Not_through_referral
3850,2018-06-24 17:28:48,MALE,NA,2018-06-24,Not_through_referral
3851,2018-06-29 15:28:56,MALE,NA,1997-04-30,Not_through_referral
3852,2018-06-27 03:33:31,MALE,NA,1987-02-23,Not_through_referral
3853,2018-06-28 19:43:33,MALE,NA,1990-07-03,Not_through_referral
3854,2018-07-09 16:40:33,MALE,NA,1990-12-29,Not_through_referral
3855,2018-08-10 18:41:00,MALE,NA,2018-08-10,Not_through_referral
3856,2018-08-13 16:33:12,MALE,NA,2000-05-23,Installed_through_referral
3857,2018-06-20 13:59:27,FEMALE,NA,1994-10-02,Not_through_referral
3858,2018-07-01 11:43:53,MALE,NA,2018-05-02,Installed_through_referral
3859,2018-06-30 12:23:17,FEMALE,NA,1988-10-27,Not_through_referral
3860,2018-07-20 12:42:44,FEMALE,NA,1998-05-09,Installed_through_referral
3861,2018-07-13 16:36:41,MALE,NA,1982-10-10,Not_through_referral
3862,2018-06-01 12:28:25,MALE,NA,1995-01-05,Not_through_referral
3863,2018-06-06 19:04:18,MALE,NA,1969-08-01,Not_through_referral
3864,2018-06-15 17:00:57,MALE,NA,1999-09-06,Not_through_referral
3865,2018-06-25 06:23:00,MALE,NA,2018-06-03,Not_through_referral
3866,2018-07-15 15:07:09,MALE,NA,1995-04-04,Not_through_referral
3867,2018-07-14 22:49:02,MALE,NA,1991-08-30,Installed_through_referral
3868,2018-07-17 22:59:32,MALE,NA,2014-12-08,Not_through_referral
3869,2018-07-27 09:46:12,MALE,NA,2018-07-27,Not_through_referral
3870,2018-06-02 23:48:19,MALE,NA,1993-06-02,Not_through_referral
3871,2018-06-04 14:11:00,FEMALE,NA,2000-01-01,Not_through_referral
3872,2018-06-09 17:49:11,MALE,NA,1989-01-15,Not_through_referral
3873,2018-06-18 14:10:41,MALE,NA,1994-08-05,Not_through_referral
3874,2018-06-25 13:16:24,MALE,NA,1990-06-25,Not_through_referral
3875,2018-07-10 18:26:31,MALE,NA,2018-07-08,Not_through_referral
3876,2018-07-01 17:14:23,FEMALE,NA,2017-12-22,Not_through_referral
3877,2018-07-05 18:16:52,MALE,NA,2018-07-05,Not_through_referral
3878,2018-07-12 18:07:32,FEMALE,NA,1991-08-15,Not_through_referral
3879,2018-06-12 21:04:30,MALE,NA,2018-06-12,Not_through_referral
3880,2018-06-06 08:23:00,MALE,NA,1991-06-03,Not_through_referral
3881,2018-06-19 15:15:49,MALE,NA,1990-12-23,Not_through_referral
3882,2018-07-17 13:22:50,MALE,NA,1996-12-06,Not_through_referral
3883,2018-07-21 14:18:32,MALE,NA,1999-03-24,Not_through_referral
3884,2018-07-21 13:52:23,FEMALE,NA,1998-04-10,Installed_through_referral
3885,2018-07-14 03:18:29,MALE,NA,1994-10-12,Not_through_referral
3886,2018-08-09 19:00:58,MALE,NA,1996-09-01,Not_through_referral
3887,2018-08-05 00:28:02,FEMALE,NA,2017-09-04,Not_through_referral
3888,2018-08-09 17:41:48,MALE,NA,2018-02-09,Not_through_referral
3889,2018-08-12 18:54:19,MALE,NA,1988-09-24,Not_through_referral
3890,2018-06-03 09:23:08,MALE,NA,1998-03-30,Not_through_referral
3891,2018-06-24 19:08:48,MALE,NA,1999-03-27,Not_through_referral
3892,2018-07-10 19:49:05,FEMALE,NA,1996-09-22,Installed_through_referral
3893,2018-07-23 10:34:12,FEMALE,NA,1991-06-04,Not_through_referral
3894,2018-07-30 19:37:50,MALE,NA,1997-07-25,Not_through_referral
3895,2018-08-17 18:06:02,MALE,NA,2001-11-30,Not_through_referral
3896,2018-08-29 11:47:53,FEMALE,NA,1995-08-05,Not_through_referral
3897,2018-09-08 21:21:06,MALE,NA,1984-05-12,Not_through_referral
3898,2018-09-21 16:46:34,MALE,NA,1974-09-26,Not_through_referral
3899,2018-09-16 13:53:21,MALE,NA,1986-05-15,Not_through_referral
3900,2018-08-19 12:15:24,MALE,NA,1997-01-28,Not_through_referral
3901,2018-09-04 12:43:37,MALE,NA,1974-12-20,Not_through_referral
3902,2018-09-26 20:24:57,MALE,NA,1972-03-07,Not_through_referral
3903,2018-09-03 16:10:31,MALE,NA,1982-08-05,Not_through_referral
3904,2018-09-05 21:46:52,MALE,NA,1989-05-25,Not_through_referral
3905,2018-09-15 14:03:14,FEMALE,NA,1992-09-03,Not_through_referral
3906,2018-09-29 12:02:48,MALE,NA,1995-12-05,Not_through_referral
3907,2018-08-25 17:54:31,MALE,NA,1995-05-17,Not_through_referral
3908,2018-09-21 22:01:43,MALE,NA,2018-09-21,Not_through_referral
3909,2018-08-18 21:47:03,MALE,NA,1996-11-18,Installed_through_referral
3910,2018-08-30 04:21:44,MALE,NA,1994-07-26,Not_through_referral
3911,2018-08-21 12:07:13,MALE,NA,1992-08-21,Not_through_referral
3912,2018-09-07 12:02:13,MALE,NA,1996-02-27,Not_through_referral
3913,2018-09-19 13:11:10,MALE,NA,1999-08-10,Not_through_referral
3914,2018-09-10 15:21:43,MALE,NA,2018-09-10,Installed_through_referral
3915,2018-09-18 23:20:40,MALE,NA,2000-08-01,Not_through_referral
3916,2018-08-18 14:24:33,MALE,NA,1995-05-18,Not_through_referral
3917,2018-08-23 18:48:13,MALE,NA,1987-08-20,Not_through_referral
3918,2018-08-18 16:55:10,MALE,NA,1978-08-18,Not_through_referral
3919,2018-08-16 17:52:22,MALE,NA,1991-04-09,Not_through_referral
3920,2018-09-26 10:19:56,NA,NA,0000-00-00,Not_through_referral
3921,2018-06-06 17:07:04,MALE,NA,1965-08-10,Not_through_referral
3922,2018-06-08 12:36:05,MALE,NA,1996-06-15,Not_through_referral
3923,2018-06-16 09:59:52,MALE,NA,1980-07-01,Not_through_referral
3924,2018-06-25 15:36:54,FEMALE,NA,1991-05-01,Not_through_referral
3925,2018-06-29 09:48:32,MALE,NA,1981-06-12,Not_through_referral
3926,2018-06-22 21:49:09,MALE,NA,1997-04-30,Not_through_referral
3927,2018-07-14 20:35:25,FEMALE,NA,1981-12-05,Not_through_referral
3928,2018-06-01 14:42:42,MALE,NA,1994-06-16,Not_through_referral
3929,2018-06-07 15:38:41,MALE,NA,1991-06-07,Not_through_referral
3930,2018-06-30 08:57:55,MALE,NA,2018-07-01,Not_through_referral
3931,2018-06-27 14:12:42,MALE,NA,1994-06-27,Not_through_referral
3932,2018-06-23 15:06:10,MALE,NA,2001-10-22,Not_through_referral
3933,2018-06-25 15:23:14,FEMALE,NA,1998-07-23,Installed_through_referral
3934,2018-07-08 01:05:53,MALE,NA,1987-06-17,Not_through_referral
3935,2018-07-15 22:04:12,MALE,NA,1986-11-04,Not_through_referral
3936,2018-08-08 08:04:40,MALE,NA,1994-08-07,Installed_through_referral
3937,2018-08-07 10:31:59,MALE,NA,1988-03-12,Not_through_referral
3938,2018-06-12 14:29:57,MALE,NA,1997-06-12,Installed_through_referral
3939,2018-06-13 13:53:06,MALE,NA,1986-01-27,Not_through_referral
3940,2018-06-13 11:46:12,MALE,NA,1993-07-14,Not_through_referral
3941,2018-06-15 16:51:56,MALE,NA,1985-12-16,Not_through_referral
3942,2018-06-23 12:30:29,MALE,NA,1998-06-23,Installed_through_referral
3943,2018-07-04 18:44:44,MALE,NA,1985-08-20,Not_through_referral
3944,2018-07-07 22:32:40,MALE,NA,2003-03-07,Not_through_referral
3945,2018-07-24 20:45:35,MALE,NA,2018-07-24,Not_through_referral
3946,2018-07-29 17:18:16,MALE,NA,2018-07-29,Not_through_referral
3947,2018-07-25 20:32:23,MALE,NA,1997-06-13,Not_through_referral
3948,2018-08-07 00:11:33,NA,NA,0000-00-00,Not_through_referral
3949,2018-08-11 15:13:33,MALE,NA,2018-08-11,Installed_through_referral
3950,2018-06-06 21:52:21,MALE,NA,1997-06-06,Not_through_referral
3951,2018-06-09 13:21:13,FEMALE,NA,1996-08-06,Not_through_referral
3952,2018-06-13 18:22:44,MALE,NA,2018-06-13,Installed_through_referral
3953,2018-06-29 13:00:19,MALE,NA,2016-07-18,Installed_through_referral
3954,2018-06-29 11:56:04,FEMALE,NA,1997-11-23,Not_through_referral
3955,2018-07-03 15:17:08,MALE,NA,1998-07-16,Not_through_referral
3956,2018-08-10 00:13:02,MALE,NA,1986-10-21,Not_through_referral
3957,2018-08-07 22:18:49,MALE,NA,1999-06-24,Not_through_referral
3958,2018-06-20 14:15:41,MALE,NA,1993-07-01,Installed_through_referral
3959,2018-06-14 11:45:04,FEMALE,NA,1952-06-14,Not_through_referral
3960,2018-06-30 20:05:56,MALE,NA,2018-06-30,Installed_through_referral
3961,2018-07-03 19:26:59,FEMALE,NA,1980-10-25,Not_through_referral
3962,2018-07-03 17:26:49,MALE,NA,1987-04-13,Not_through_referral
3963,2018-08-01 20:47:42,MALE,NA,1999-03-23,Not_through_referral
3964,2018-07-26 23:46:34,MALE,NA,2018-07-22,Installed_through_referral
3965,2018-07-30 13:25:39,FEMALE,NA,1994-07-18,Not_through_referral
3966,2018-06-27 19:58:33,MALE,NA,1990-11-24,Not_through_referral
3967,2018-06-30 14:15:58,MALE,NA,1995-11-03,Not_through_referral
3968,2018-07-08 14:38:48,FEMALE,NA,1998-03-11,Not_through_referral
3969,2018-07-22 19:03:40,MALE,NA,1960-07-22,Installed_through_referral
3970,2018-07-17 22:39:45,MALE,NA,1997-10-05,Installed_through_referral
3971,2018-07-31 11:07:53,MALE,NA,2001-01-28,Not_through_referral
3972,2018-08-12 17:03:44,MALE,NA,1993-08-30,Installed_through_referral
3973,2018-06-08 15:52:43,MALE,NA,2000-07-01,Not_through_referral
3974,2018-06-07 22:48:19,MALE,NA,1999-08-10,Not_through_referral
3975,2018-06-09 14:15:33,MALE,NA,1973-02-22,Not_through_referral
3976,2018-06-12 20:49:12,NA,NA,0000-00-00,Not_through_referral
3977,2018-06-22 11:00:02,MALE,NA,1994-01-29,Not_through_referral
3978,2018-06-15 22:01:16,MALE,NA,2018-06-14,Not_through_referral
3979,2018-06-16 19:23:47,MALE,NA,2016-06-07,Not_through_referral
3980,2018-06-23 19:31:45,MALE,NA,1994-12-04,Not_through_referral
3981,2018-06-24 20:24:01,MALE,NA,2018-07-01,Not_through_referral
3982,2018-07-17 18:39:37,MALE,NA,1999-07-12,Not_through_referral
3983,2018-07-30 14:43:52,MALE,NA,1987-01-01,Not_through_referral
3984,2018-08-01 10:17:05,MALE,NA,2018-08-01,Not_through_referral
3985,2018-07-25 20:10:10,MALE,NA,1999-07-06,Not_through_referral
3986,2018-08-05 17:25:23,MALE,NA,1986-10-02,Not_through_referral
3987,2018-08-06 17:50:05,MALE,NA,2018-08-06,Not_through_referral
